,st_area(sh,st_length(,Confirmed,Active,Recovered,Deceased,Zone,Population,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow Depth,Short-wave irradiation
365,4971782194.26034,641132.5438893092,1212,272,929,11,0,1388671.0,308.26,19.58,980.52,4.44,291.61,0.0,0.0,0.0,7732.03
366,50180419583.61116,2139246.581708469,2319,768,1518,33,0,2090313.0,307.1,38.21,1004.88,5.44,266.55,0.023135,0.0,0.0,7686.985
367,8883419584.26461,1034893.12242175,10413,1213,9054,146,0,3015229.0,306.8,37.56,994.18,5.09,291.41,0.043813,0.0,0.0,7671.323
368,4012508511.9138923,518923.7910013584,1360,73,1272,15,0,12053769.0,309.33,23.82,1000.07,3.97,290.88,1e-06,0.0,0.0,7550.521
369,7965461688.0821905,689485.4473749922,4414,293,4054,67,-1,2393272.0,308.03,34.77,1002.16,2.3,276.28,5.1e-05,0.0,0.0,7443.01
370,2474760065.604127,465481.325628301,3240,190,3040,10,1,1690400.0,300.37,65.89,990.01,1.61,121.93,1.9786259999999998,0.0,0.0,6290.49
371,7758915524.758158,1181420.5191105432,6815,370,6410,35,0,1407635.0,304.62,54.31,1003.42,5.31,275.97,0.045347000000000005,0.0,0.0,7661.514
372,231679278920.1241,3910258.2475101473,3073,953,2094,26,0,147104.0,271.88,68.73,588.2,1.36,231.05,0.10301700000000001,1.9213200000000001,0.061772,8426.053
373,4011932262.159936,471288.3982847497,3707,313,3325,69,-1,1069749.0,283.29,70.73,722.77,0.47,215.01,4.232424,0.7768430000000001,0.032658,5623.964
374,585347491.5852861,193115.7633052565,16164,1776,14078,310,-1,1236829.0,284.06,71.97,736.15,0.7,185.32,5.51821,0.6854,0.018816,5308.308
375,1314758408.7140286,223067.58556399046,4169,352,3745,72,1,570060.0,285.79,68.52,752.72,0.37,197.38,4.404085,0.0,4.5e-05,5199.51
376,3328595711.632232,492195.76952317,14950,1610,13128,212,0,1526406.0,298.94,56.53,917.64,1.13,334.68,0.264828,0.0,0.0,5993.957
377,8025186845.304499,683605.961327297,2512,363,2096,53,0,1507223.0,292.57,60.11,824.77,1.06,296.56,0.635633,0.078193,0.013055,6913.395
378,4678944889.342664,514813.1502422749,4906,502,4226,178,0,1582793.0,303.3,45.76,963.68,0.87,321.68,0.003285,0.0,4e-06,6072.097
379,3708718772.596182,449970.7636107632,10827,823,9606,398,0,2490656,304.13,46.42,978.26,0.9,333.37,0.001537,0.0,0.0,6023.312
380,7029470115.740707,656321.4996460757,1516,344,1119,45,1,813384.0,288.58,70.71,779.39,1.73,296.57,1.4172049999999998,0.022466,0.0021969999999999997,6685.333
381,3621063397.277788,540668.104915056,13713,1005,12283,425,-1,2181753.0,304.51,42.76,975.34,0.89,330.74,0.00061,0.0,0.0,6322.677
382,1878881760.7930613,393215.43570769,2229,358,1781,90,1,683349.0,301.41,47.56,938.26,0.95,326.38,0.029477999999999997,0.0,2e-06,6353.714
383,4186572765.338594,592796.0813617889,14497,2633,11477,332,0,1695860.0,295.29,59.82,871.78,0.98,285.85,0.578292,0.000609,7.000000000000001e-06,6354.523
384,1477915818.0977714,376644.2622590881,10963,952,9818,193,0,986147.0,302.29,45.75,950.2,1.28,342.93,0.010945,0.0,0.0,6652.393
385,1999600407.6649168,258355.06725357586,2889,239,2599,51,0,618008.0,307.01,33.65,980.95,0.24,260.3,6.500000000000001e-05,0.0,0.0,7377.64
386,1567719449.3887475,291323.7505895376,1988,94,1800,94,1,599814.0,304.01,42.08,967.03,1.02,349.04,0.003339,0.0,0.0,6809.417
387,4858328439.326546,579607.4643752759,3678,148,3375,155,0,1654408.0,306.16,35.3,977.7,0.65,351.49,5.3e-05,0.0,0.0,7390.405
388,1920924157.0774765,288457.55502003,1889,232,1610,47,0,596294.0,306.58,34.01,978.65,0.5,344.58,4.5e-05,0.0,0.0,7433.345
389,4505669820.602816,495446.1379752243,6320,1273,4919,128,1,1388859.0,307.56,29.62,980.15,0.33,268.54,1.9e-05,0.0,0.0,7529.85
390,4417872714.291164,728010.8885585953,11977,726,10903,348,-1,1892282.0,304.95,39.45,973.77,0.94,353.71,0.001466,0.0,0.0,7154.363
391,14423235911.655178,975333.3408499896,1863,255,1589,19,1,1969168,308.23,25.41,983.56,2.22,224.03,0.0,0.0,0.0,7233.651
392,3056682483.7757173,336783.85462437826,10044,1528,8371,105,-1,1927029.0,302.52,45.74,956.27,0.49,210.6,0.191182,0.0,0.0,6716.514
393,3062401933.504485,399797.35046854435,2606,235,2330,41,0,1072861.0,305.85,35.97,977.37,0.7,346.53,0.001968,0.0,0.0,7422.078
394,5672844930.703997,498453.6391039175,4161,442,3649,70,0,1295114.0,308.17,24.8,981.25,1.41,237.9,1e-06,0.0,0.0,7549.903
395,12796945953.20924,1091321.7445998285,1085,161,919,5,0,1779650.0,307.88,24.44,981.14,2.13,239.18,0.0,0.0,0.0,7472.551
396,3263828960.904214,366768.9371512597,7745,614,7020,111,0,1506323.0,305.16,38.18,976.29,0.58,322.5,0.010657,0.0,0.0,7254.881
397,3353630553.0674233,381009.200572584,2506,281,2180,45,0,941522.0,307.81,26.6,979.86,0.88,264.52,4e-06,0.0,0.0,7570.483
398,3622076724.3849626,401092.769236146,5221,555,4590,76,-1,3541952.0,305.06,38.97,977.06,0.45,238.34,0.050237000000000004,0.0,0.0,7123.068
399,5367512021.337421,489519.8865720248,7079,962,6035,82,0,1742815.0,307.64,25.99,979.65,1.34,266.49,5e-06,0.0,0.0,7552.56
400,5266857867.9878435,507186.73586123716,6241,737,5350,124,0,955128.0,296.69,64.72,916.35,1.31,135.35,2.83954,0.0,2e-06,5552.408
401,1672564165.8008304,230938.62724165164,7577,388,7096,93,0,1202811.0,305.76,35.13,978.27,0.45,293.42,0.004275,0.0,0.0,7369.87
402,3507423530.2701263,662543.2245037748,8780,543,8090,69,1,1648367.0,299.85,59.7,964.67,2.53,113.53,1.039868,0.0,0.0,6056.469
403,1737579443.9999053,254094.5117853623,1370,116,1230,24,0,1303048,305.68,35.55,979.21,0.35,243.29,0.004211,0.0,0.0,7303.164
404,3404582671.880609,373056.07667134935,11041,1884,8892,265,-1,3001636.0,305.21,38.23,979.9,0.46,153.84,0.029994999999999997,0.0,0.0,7202.591
405,39093040440.18218,1388718.616507488,7971,855,6998,118,0,2367745.0,307.58,21.53,978.12,4.17,248.15,0.0,0.0,0.0,7415.188
406,3093110561.2701716,471292.28767879936,4819,206,4568,45,-1,1922450.0,302.05,51.51,978.3,2.48,107.49,0.38263400000000003,0.0,0.0,6537.535
407,2196371575.1691675,286398.8996111992,6436,691,5676,69,0,1058683.0,306.93,28.25,979.22,0.96,275.49,0.0,0.0,0.0,7479.448
408,1335269746.1236913,293081.6080052089,3934,324,3523,87,0,676598.0,299.48,53.72,918.51,0.93,328.31,0.175377,0.0,2.1e-05,6383.753
409,1216451070.147204,280726.8747609445,6451,507,5844,100,0,558890.0,300.94,48.41,935.44,1.37,338.16,0.049451999999999996,0.0,0.0,6574.054
410,2027177349.71505,448528.22801707475,8373,364,7908,101,0,11367841.0,303.5,43.36,964.44,1.21,346.05,0.004657,0.0,0.0,6874.589
411,11578394174.687496,882986.7071666436,38163,9905,27341,917,-1,2897013.0,306.77,28.54,949.29,4.44,328.36,0.0006450000000000001,0.0,0.0,7352.824
412,4266809706.206025,528994.3152404479,1622,124,1473,25,0,598855.0,301.28,56.17,990.4,2.11,89.77,0.443774,0.0,0.0,6064.414
413,7855353536.142737,852475.0833251621,54211,6887,46002,1320,0,2207929.0,303.85,58.2,987.53,3.47,313.69,0.205891,0.0,0.0,6863.85
414,8238179213.431195,774463.4977857006,8183,1773,6336,74,1,1493627.0,304.78,38.69,975.54,1.18,333.12,0.000206,0.0,0.0,7408.412
415,6517972013.15674,695139.9341621622,8499,612,7806,81,1,1961922.0,303.33,36.99,959.0,1.33,342.15,0.000413,0.0,0.0,7009.153
416,1604142353.9672813,300260.2776725951,944,201,739,4,1,1961922.0,303.33,36.99,959.0,1.33,342.15,0.000413,0.0,0.0,7009.153
417,168516447.11875775,124456.96508934107,2936,548,2339,49,1,200222,304.6,63.14,1006.39,2.39,155.11,0.66747,0.0,0.0,5541.545
418,2543082443.553329,344506.1713362269,1244,72,1165,7,0,1329672,305.98,49.54,999.14,3.25,249.09,0.12465699999999999,0.0,0.0,7325.403
419,5880103548.562796,571407.388297756,2091,371,1716,4,1,249841.0,303.96,55.49,973.14,1.29,182.85,0.43356300000000003,0.0,0.0,7173.27
420,4398953873.710914,531481.7633974812,7465,728,6681,56,-1,3997970.0,301.48,65.57,1004.64,2.06,120.33,2.507017,0.0,0.0,6395.585
421,540647028.5233625,233290.03557988442,3376,3304,52,20,1,514683.0,296.46,63.8,910.36,0.69,299.68,2.589027,0.0,0.0,6198.069
422,5465723410.025998,743720.7847077997,4430,584,3813,33,1,3502387.0,301.89,63.25,998.44,1.39,139.73,2.35425,0.0,0.0,6376.862
423,4670037802.585938,760613.0679682241,8336,1054,7179,103,0,5167600,301.58,68.15,1006.28,1.48,155.88,3.037113,0.0,0.0,6221.754
424,6449898256.736411,632226.3385672666,5582,736,4790,56,0,4835532.0,302.1,65.24,1004.42,1.42,175.98,2.506617,0.0,0.0,6325.611
425,4734497048.893097,638073.4988177739,57081,6235,49624,1222,-1,10082852.0,301.35,72.61,1007.33,1.62,181.48,3.561125,0.0,0.0,6289.409
426,7377312703.192544,617700.1731370769,10691,982,9549,160,-1,5943300.0,301.28,74.2,1004.34,1.98,179.42,2.311407,0.0,0.0,6712.199
427,116181140.16614006,69716.43342116532,62131,6258,54045,1828,-1,4486679.0,301.54,72.43,1007.26,2.01,193.52,3.2320130000000002,0.0,0.0,6384.854
428,4637089443.983885,442117.05412368843,11871,1211,10516,144,-1,5094238.0,301.28,76.33,1006.64,2.36,181.7,2.6937130000000002,0.0,0.0,6657.276
429,11400602881.098042,896512.8167967611,8253,784,7421,48,0,1830673.0,303.84,46.86,971.39,0.87,338.25,0.108822,0.0,0.0,7466.062
430,4503333982.076921,616650.9872808029,8350,760,7538,52,-1,2320529.0,301.57,76.15,1002.95,1.94,174.95,2.7037709999999997,0.0,0.0,6837.063
431,2248084528.590674,259993.6804028397,467,88,379,0,1,580000.0,298.08,68.01,960.29,0.14,138.25,2.6873400000000003,0.0,0.0,5862.551
432,1923795980.9948432,283153.89263471053,7822,762,6983,77,0,2882031.0,301.75,63.41,993.47,1.14,159.22,1.5992540000000002,0.0,0.0,6558.861
433,3848813612.982464,804887.7415177468,3972,363,3568,41,1,3000849.0,300.97,67.03,1002.65,1.8,123.23,1.962896,0.0,0.0,6438.517
434,155610321.37974727,73471.99187428983,12922,1392,11344,186,-1,1055450,301.48,47.31,940.24,1.26,338.99,0.019323,0.0,0.0,6558.689
435,6084085594.445947,444984.62904145406,3222,270,2906,46,-1,3130586.0,302.73,46.51,965.79,1.24,135.23,0.353515,0.0,0.0,6695.831
436,66722339.91201969,49988.232471998905,1296,51,1224,1,1,191173,303.88,62.98,999.97,3.81,260.04,0.18590299999999998,0.0,0.0,7200.633
437,490870437.03016,118971.15885821295,0,0,0,0,-1,8587000.0,303.29,67.0,1002.88,3.91,297.62,0.301045,0.0,0.0,6874.593
438,2554057499.963269,397275.8654389543,4493,355,4135,3,0,2562012.0,302.21,57.59,998.94,2.32,101.69,0.582677,0.0,0.0,6218.786
439,2914692271.127261,438582.3282885165,1549,185,1331,33,1,2025376.0,303.66,46.56,996.49,0.87,98.24,0.024268,0.0,0.0,7128.367
440,5681732379.786474,561886.4586193765,2446,233,2183,30,0,1689974,306.93,26.45,988.86,0.75,38.09,0.0,0.0,0.0,7313.429
441,2461773954.701029,377429.1823423923,658,38,568,4,0,1008959.0,300.59,67.49,994.93,0.83,209.67,1.7855919999999998,0.0,0.0,6842.877
442,8179434204.728934,617989.6285075084,904,92,807,5,0,687861,307.75,21.13,969.66,3.03,309.94,0.0,0.0,0.0,7122.483
443,2158944490.5454254,348302.4875661342,2531,216,2285,30,0,1849294.0,303.47,49.31,998.51,1.2,101.39,0.032174,0.0,0.0,7113.02
444,5171592888.323595,495881.1956546175,2562,492,2022,48,1,2305847.0,305.03,33.99,992.8,0.79,130.57,2.3e-05,0.0,0.0,7371.083
445,4993359402.517861,611639.2711580644,5288,355,4862,71,0,4494204,304.19,43.3,996.59,0.61,152.06,0.001204,0.0,0.0,7283.246
446,12917800819.421486,825813.5551744484,5023,308,4689,26,0,2410459.0,307.03,20.6,958.99,4.49,285.05,1e-06,0.0,0.0,7548.479
447,4684606586.206534,464130.6621191642,72,11,60,1,1,294115.0,296.9,74.24,945.95,0.79,178.08,1.9694630000000002,0.0,0.0,6890.05
448,2157994870.5585337,301994.5754088903,310,289,21,0,1,354772.0,294.52,64.95,880.01,0.44,306.55,2.1622,0.0,0.0,6402.913
449,13043953185.937805,827141.0922488767,2695,156,2513,26,1,1830151.0,308.08,19.38,986.4,4.42,264.74,0.0,0.0,0.0,7818.49
450,6219425319.175307,1099150.9485727244,7626,542,6921,163,0,1746715.0,307.66,22.45,979.79,1.35,7.08,0.0,0.0,0.0,7232.981
451,12658994651.899992,963333.2085597024,2345,301,2020,24,1,1726050.0,307.62,20.75,965.49,2.76,328.67,0.0,0.0,0.0,7271.044
452,5486214661.804482,753656.1980982892,2294,305,1965,24,0,1799410,305.3,31.36,986.0,0.65,137.91,1e-06,0.0,0.0,7395.081
453,3855693903.852653,440243.69397985935,442,409,32,1,1,140651,296.49,66.93,921.7,0.56,299.74,1.2612450000000002,0.0,0.0,6568.172
454,4175611783.232025,468290.92586658424,4011,219,3737,55,0,3049337.0,303.96,46.63,998.19,0.95,91.86,0.016382,0.0,0.0,7155.561
455,2206288969.1508484,297691.8278180975,1625,143,1460,22,0,1294937.0,304.84,35.82,994.34,0.78,156.56,0.000102,0.0,0.0,7360.537
456,2988174868.72602,331452.3607039332,4270,120,4117,33,0,2728407.0,303.49,50.4,999.15,1.59,91.02,0.102338,0.0,0.0,6880.711
457,2052514825.7488148,285673.9410743433,3536,97,3427,12,-1,1706352.0,303.9,47.23,997.86,1.21,81.91,0.033664,0.0,0.0,7061.329
458,4536749314.122863,469021.9484109254,862,92,744,26,0,1445166.0,307.02,22.91,971.06,1.52,5.51,1e-06,0.0,0.0,7378.648
459,6249980932.888525,499506.38579370116,2164,132,2010,22,1,1037185.0,307.17,19.58,970.96,4.13,276.57,0.0,0.0,0.0,7841.288
460,3916225269.262921,602134.6037045651,1396,117,1269,10,1,800592.0,304.7,33.57,984.15,0.55,169.17,3.5e-05,0.0,0.0,7364.022
461,3124866774.638784,432886.99668034405,3400,208,3157,35,1,1639777.0,303.98,43.8,988.89,0.4,85.99,0.004692,0.0,0.0,7254.369
462,1248102076.1668706,308972.1497682605,1753,172,1566,15,0,1352056.0,304.17,42.52,994.58,0.56,173.75,7.8e-05,0.0,0.0,7331.118
463,4611978588.0795965,488057.5070108149,6216,4685,1498,33,1,1736319.0,298.4,70.21,967.39,0.5,290.12,1.289411,0.0,0.0,6053.946
464,4698251646.630772,450381.4522682112,5812,299,5477,36,-1,2959918.0,304.34,42.35,989.13,0.89,57.28,0.015044,0.0,0.0,7223.422
465,2759829003.890539,346375.7739643741,1726,96,1623,7,1,1313551.0,301.7,62.05,994.75,1.98,118.81,2.008754,0.0,0.0,6540.115
466,5398663627.788075,646874.5521135682,2535,155,2354,26,0,2114852.0,304.17,39.19,985.64,0.37,201.32,0.000393,0.0,0.0,7346.955
467,6135163590.078063,490053.0326603063,2642,345,2255,42,1,977447.0,307.08,21.64,963.85,2.3,350.59,1e-06,0.0,0.0,7455.047
468,2234859324.0000854,282986.9891935748,1200,219,955,26,1,1217002.0,299.71,71.93,992.88,0.31,268.36,1.376886,0.0,0.0,5645.854
469,5234084191.306468,706248.4142633302,2107,208,1867,32,1,826067,307.45,20.83,957.42,3.76,299.54,1e-06,0.0,0.0,7459.153
470,569974926.9231968,297610.03313243657,415,354,58,3,1,240363.0,296.76,64.11,915.17,0.79,296.9,3.753904,0.0,0.0,5830.973
471,9124781465.152552,1087379.0439036293,1680,160,1488,32,1,2228935.0,303.96,34.26,969.42,0.4,166.02,0.000714,0.0,0.0,7316.688
472,7748412295.350446,758343.6228100378,807,103,690,14,1,1241519.0,306.84,21.42,955.79,3.39,330.97,1e-06,0.0,0.0,7479.376
473,2556367534.2035,327159.3764122649,160,152,4,4,1,144028.0,297.52,62.0,921.67,0.63,303.16,8.032738,0.0,0.0,5724.579
474,2969694317.2438607,411993.17119650304,677,612,58,7,1,271274.0,296.58,65.17,913.11,0.75,299.15,4.941749,0.0,0.0,5687.868
475,5755129256.693057,481921.7309353496,514,57,443,14,1,845071.0,306.91,21.05,956.36,3.35,333.86,1e-06,0.0,0.0,7503.393
476,12977932091.083904,989080.6333845231,2278,71,2182,25,-1,3116045.0,308.6,22.33,996.32,4.39,276.74,3e-06,0.0,0.0,7711.953
477,6591378120.662999,654005.2550448431,6646,812,5761,73,0,7103807,302.06,63.09,1004.14,1.69,131.42,2.9177459999999997,0.0,0.0,6246.207
478,8364438137.832964,636578.8922053546,3098,505,2555,38,1,1862612.0,303.9,39.1,976.65,0.31,327.97,0.002218,0.0,0.0,7403.365
479,1894599148.283113,286370.8862154029,229,14,215,0,1,60977.0,299.28,70.42,973.99,0.45,267.19,2.3340919999999996,0.0,0.0,5931.815
480,1638342694.4200444,329669.5610413289,2378,594,1763,14,0,693281.0,299.65,73.92,987.78,0.4,232.37,2.260576,0.0,0.0,6332.074
481,6006524291.351235,527913.3808347647,3168,126,3031,11,0,2445474.0,301.34,57.32,975.16,1.0,115.76,0.560354,0.0,0.0,6964.725
482,3667160571.859008,444073.0897165807,47,8,39,0,1,62313.0,298.85,75.72,975.2,0.47,229.79,2.7439240000000003,0.0,0.0,6561.464
483,6937116524.86669,565887.3328820678,1002,240,741,21,1,1178273.0,303.65,36.09,966.18,0.79,270.43,7e-05,0.0,0.0,7432.253
484,5767573982.359515,581690.6949253428,997,194,795,8,1,1127033.0,303.41,36.22,963.68,0.71,243.19,0.000396,0.0,0.0,7195.609
485,2710130247.911209,363801.74149484007,2960,473,2475,11,1,377988.0,299.57,76.42,993.22,0.58,205.97,1.9525,0.0,0.0,6796.234
486,4924675391.409108,460451.647019467,2247,111,2127,9,0,1322784,303.41,39.8,965.91,0.92,342.26,0.003953,0.0,0.0,7579.671
487,12332547676.743021,1138772.0574223213,2695,524,2059,112,0,2378458.0,306.64,20.07,954.59,2.46,338.25,1.4999999999999999e-05,0.0,0.0,7342.527
488,3951532066.105096,391408.8040492097,23,4,19,0,1,101389.0,296.34,67.45,908.11,0.66,287.11,6.423988,0.0,0.0,5832.828
489,6933879154.663242,807392.8693852195,2039,229,1768,42,0,1343734,308.8,24.6,1000.62,4.57,281.52,1.7e-05,0.0,0.0,7648.168
490,8764699291.367208,709348.5081748958,1832,475,1317,40,1,1264219.0,306.02,23.07,960.98,1.25,350.82,6.500000000000001e-05,0.0,0.0,7320.573
491,3874696114.6750064,472571.1298990926,987,111,861,15,0,1512681.0,307.77,19.97,954.93,3.18,325.8,2e-06,0.0,0.0,7124.957
492,7408588381.889944,515465.5045974946,1398,177,1194,27,1,1545814.0,307.63,21.35,957.88,3.02,332.19,3e-06,0.0,0.0,7277.347
493,2183906012.732233,368431.2755988315,855,121,732,2,0,791042.0,301.64,61.4,988.35,1.14,141.91,1.320149,0.0,0.0,6658.7
494,6080489417.711295,695129.2819015159,1344,146,1183,15,1,1292042,303.78,33.15,958.39,0.29,5.95,0.000185,0.0,0.0,7322.622
495,5354946574.996936,485103.4599737909,1307,125,1159,23,-1,1798194.0,308.78,17.6,973.79,3.85,286.77,0.0,0.0,0.0,7573.934
496,1929615607.2131624,257852.24890980532,3330,593,2704,32,0,"436,868",299.48,78.79,998.53,1.1,189.15,2.242049,0.0,0.0,6785.553
497,5139931463.675056,564458.41147135,1581,241,1335,5,1,726978.0,301.78,44.82,946.25,1.15,349.86,0.028064,0.0,0.0,7657.814
498,5803408390.085454,624000.8098251253,2117,197,1876,44,0,1455069.0,307.89,18.85,956.6,3.55,295.18,1e-06,0.0,0.0,7406.565
499,1369797076.2215838,252110.06797879643,63,16,47,0,1,55539.0,296.68,71.42,920.6,0.82,262.91,3.371916,0.0,0.0,6235.944
500,2544681505.2592664,480154.129925679,4026,739,3207,80,-1,1387478.0,309.14,23.37,998.21,4.34,293.21,1e-06,0.0,0.0,7609.127
501,10084513977.213558,875882.1133195236,1375,180,1167,28,0,1331597.0,307.28,18.32,957.11,2.78,332.61,8e-06,0.0,0.0,7161.107
502,5356806230.318646,472771.86360269954,262,77,185,0,1,137155.0,298.98,72.89,966.91,0.83,247.92,1.918086,0.0,0.0,6383.234
503,7437097323.988401,649743.477773265,3947,474,3449,24,1,2927965.0,301.31,63.28,983.31,0.87,143.24,1.036374,0.0,0.0,6906.029
504,7787041098.454696,958524.1414629049,1700,276,1384,40,1,1311332.0,308.21,18.64,956.69,3.07,326.36,3e-06,0.0,0.0,6975.804
505,3882272363.677885,500455.4298080036,2482,300,2163,19,-1,1642268.0,309.04,22.69,991.62,3.86,285.11,0.0,0.0,0.0,7513.783
506,6064181482.478418,637312.3243285861,10863,992,9703,168,-1,2463289.0,304.87,26.56,954.8,0.8,337.69,0.0008039999999999999,0.0,0.0,7322.9
507,4329155680.536746,430497.2248999542,1723,246,1471,6,0,2126558.0,308.67,20.41,980.6,4.24,288.29,0.0,0.0,0.0,7527.321
508,8283663194.415142,943963.4062263159,1640,327,1290,23,-1,1563715.0,308.6,18.31,958.62,3.41,316.54,3.3e-05,0.0,0.0,6935.853
509,4471617621.373296,623268.6012907142,1216,126,1079,11,1,749237.0,301.97,37.51,938.11,1.22,321.12,0.001923,0.0,0.0,7145.893
510,4076689249.8065853,377974.2249230518,1519,249,1256,14,1,1025048.0,308.25,19.73,966.42,4.58,292.55,0.0,0.0,0.0,7541.485
511,3115836168.1599197,431327.08123076055,1657,304,1349,4,1,531885.0,301.43,53.84,954.92,0.94,37.15,0.240233,0.0,0.0,7486.098
512,6083704416.8223,617246.8174252914,2696,227,2450,19,1,1091854.0,306.66,20.57,957.4,1.47,315.81,0.000226,0.0,0.0,6898.458
513,9602161766.650906,636320.5953522007,2408,213,2162,33,-1,2185793.0,308.53,19.42,964.21,4.97,298.79,1e-06,0.0,0.0,7451.232
514,3146432529.1122627,404412.0732860694,3157,376,2772,9,1,1065056,301.56,58.97,972.06,0.74,100.02,0.596831,0.0,0.0,7224.665
515,8858627361.200947,786227.2292654201,793,103,683,7,1,1054905.0,303.7,30.23,942.17,1.07,333.31,0.001725,0.0,0.0,7281.098
516,7880740679.879102,630608.7676152157,2042,451,1550,41,0,1241350.0,307.73,19.79,957.04,1.97,320.77,9e-06,0.0,0.0,6991.864
517,8499383905.798968,591237.2244756606,3917,342,3540,35,1,1502338.0,302.01,56.2,965.54,0.67,88.02,0.398422,0.0,0.0,7396.244
518,13834420112.5622,903897.6253279444,1619,339,1252,28,0,2090922.0,305.29,22.98,936.73,1.71,325.45,4e-05,0.0,0.0,6711.591
519,3912375422.2645454,343933.0413288898,1035,184,836,15,0,570465,309.01,18.53,963.08,2.36,308.03,9.1e-05,0.0,0.0,6872.044
520,8731734008.981503,668193.6452318107,1598,114,1446,38,-1,1310061.0,309.68,17.54,969.5,2.84,306.37,0.00011899999999999999,0.0,0.0,7096.593
521,2696149437.3677955,458671.0872175722,505,31,470,4,1,585449,303.95,59.07,1004.82,5.3,285.28,0.077665,0.0,0.0,7552.894
522,10788258901.803041,782270.0573956631,1349,352,989,8,1,1701698.0,305.09,27.31,951.76,1.22,335.57,0.000859,0.0,0.0,6891.66
523,3280582123.867441,444320.4355848013,1020,83,936,1,0,590379.0,307.75,33.45,987.62,3.56,269.04,0.012828999999999998,0.0,0.0,7472.414
524,6327531869.514402,540551.3433181393,1905,177,1707,21,-1,1385881,308.69,23.4,971.51,5.31,300.63,0.004652,0.0,0.0,7335.574
525,1937269016.8925354,278020.8865054874,36,0,36,0,1,166343.0,297.01,66.29,932.91,0.18,21.21,1.660625,0.0,0.0,6257.39
526,2333304804.902205,335398.45818181016,37,1,36,0,1,163418.0,294.28,65.11,876.51,0.37,316.39,2.839686,0.0,0.0,6085.633
527,1713176877.4829545,292648.8842543865,31,0,31,0,1,60823.0,297.3,70.42,923.69,0.71,267.66,2.376591,0.0,0.0,6994.309
528,2953400777.2679625,521063.79251646966,79,38,41,0,1,73050.0,298.52,73.32,957.17,0.73,254.31,2.020439,0.0,0.0,6717.567
529,1594148721.7285035,228744.82794137052,2061,316,1736,1,1,267988.0,295.41,65.2,897.97,0.35,307.59,1.973014,0.0,0.0,6362.815
530,1230356327.942484,254951.1700218604,3432,744,2644,9,1,378811,297.82,64.24,941.19,0.36,284.4,1.168288,0.0,0.0,6604.668
531,3180209499.820937,419558.8116081192,307,78,229,0,1,145538.0,295.18,68.04,911.19,0.29,220.12,1.438636,0.0,0.0,6887.956
532,1862064097.645477,219664.61897089466,239,45,193,1,1,82839.0,292.69,74.45,873.38,0.41,188.34,4.2944580000000006,0.0,1e-06,5748.211
533,2462859077.312509,278730.42986375623,4406,208,4164,33,0,3495021.0,302.64,55.36,1000.97,2.53,100.81,0.569243,0.0,0.0,5835.841
534,2888909771.1559176,433982.8463502576,6295,321,5932,42,0,2877653.0,303.33,50.66,997.62,2.02,99.88,0.364058,0.0,0.0,6701.94
535,3490874120.497591,437248.7566978062,5542,380,5147,15,1,2811569.0,300.91,62.53,994.12,1.79,109.52,1.576707,0.0,0.0,5681.779
536,3992510435.54876,519928.8860100042,6927,366,6552,9,0,3264619.0,301.64,61.56,1002.43,1.97,110.53,1.5984040000000002,0.0,0.0,5899.151
537,3886555090.662468,460999.6320066075,639,197,418,24,-1,1039918.0,308.99,19.54,989.28,4.36,291.99,0.0,0.0,0.0,7625.946
538,3081350843.462251,446477.4205771597,777,110,662,5,0,656005.0,308.78,29.1,999.51,4.11,300.81,0.0014320000000000001,0.0,0.0,7484.59
539,4054131636.7669883,562514.7514274317,539,80,457,2,0,1071831.0,308.13,28.59,984.41,3.79,278.2,0.001602,0.0,0.0,7479.842
540,2988717542.790413,421333.6237239178,1084,88,991,5,0,994624.0,309.1,19.32,988.38,4.17,289.64,0.0,0.0,0.0,7564.811
541,4340580753.394108,444401.21635672665,1514,151,1342,21,0,1217477.0,303.87,58.55,1000.88,5.2,284.68,0.046834,0.0,0.0,7330.237
542,4140223758.5460773,593761.8969463167,2604,295,2286,23,1,1280800.0,303.65,43.41,994.3,1.11,125.75,0.001287,0.0,0.0,7251.363
543,2332323418.15944,321080.7519179309,83,42,41,0,1,270352.0,294.68,73.18,908.63,0.57,252.26,0.986575,0.0,0.0,6404.666
544,1785393551.0062985,354877.2894028094,2745,609,2117,16,1,876001,299.73,78.91,1002.05,1.21,193.54,1.8810810000000002,0.0,0.0,6674.665
545,202363736.56807056,104192.92574502924,32,31,0,1,-1,3651261.0,306.14,31.7,979.49,0.44,281.34,0.0002,0.0,0.0,7411.709
546,3157227870.6437397,406046.1289679206,2390,215,2136,39,0,2217020.0,304.24,42.64,983.97,1.51,93.8,0.031612,0.0,0.0,7064.116
547,1797297708.177387,324365.86511242465,693,167,522,4,0,502276.0,307.44,24.73,977.47,1.9,277.24,0.0,0.0,0.0,7505.788
548,362765744.9585546,211022.64976629047,1197,1157,23,17,1,420517.0,297.24,61.66,918.74,0.64,296.35,3.47988,0.0,0.0,6093.301
549,2636689842.2510858,346182.0595530753,364,346,18,0,1,183115.0,294.29,63.43,872.47,0.45,306.58,2.464381,0.0,0.0,6230.396
550,3455633178.3545628,374951.2032271758,5193,563,4565,65,1,1700000.0,298.05,72.81,963.89,1.29,168.05,4.360684,0.0,2.7000000000000002e-05,6706.61
